id transaction;user_id;pet id;service id;currency;donation;service category id
29416;1573;431;161;rub;72;6
29417;1573;622;144;rub;158;1
29417;1573;622;236;rub;127;1
29418;1573;428;158;rub;135;5
29418;1573;428;161;rub;72;6
29418;1573;464;161;rub;72;6
29418;1573;464;158;rub;135;5
29418;1573;607;161;rub;72;6
29418;1573;607;158;rub;135;5
29418;1573;607;208;rub;226;1
29418;1573;611;175;rub;585;6
29418;1573;611;158;rub;135;5
29420;1574;619;152;rub;39;2
29421;1574;619;196;rub;275;1
29422;1574;621;145;rub;480;1
29423;1574;579;164;rub;870;6
29423;1574;579;11;rub;20;4
29423;1574;617;164;rub;886;6
29423;1574;599;171;rub;800;6
29425;1574;620;152;rub;39;2
29425;1574;620;161;rub;98;6
29425;1574;620;146;rub;100;1
29426;1574;77;148;rub;86;2
29426;1574;188;148;rub;86;2
29426;1574;386;148;rub;86;2
29426;1574;400;148;rub;86;2
29426;1574;584;148;rub;86;2
29427;1574;613;174;rub;255;6
29428;1574;619;149;rub;500;1
29428;1574;620;146;rub;350;1
29428;1574;621;249;rub;100;4
29428;1574;622;249;rub;100;4
29428;1574;188;163;rub;155;6
29428;1574;517;273;rub;400;4
29428;1574;555;267;rub;500;4
29429;1574;372;161;rub;98;6
29429;1574;378;152;rub;39;2
29429;1574;522;152;rub;39;2
29429;1574;558;152;rub;39;2
29429;1574;588;152;rub;39;2
29429;1574;601;152;rub;39;2
29429;1574;619;149;rub;20;1
29429;1574;620;146;rub;40;1
29429;1574;622;152;rub;39;2
29429;1574;377;148;rub;86;2
29429;1574;555;267;rub;35;4
29429;1574;518;108;rub;55;2
29430;1574;619;161;rub;98;6
29430;1574;619;146;rub;200;1
29430;1574;620;161;rub;98;6
29430;1574;620;214;rub;200;1
29430;1574;620;156;rub;65;5
29430;1574;621;249;rub;100;4
29430;1574;621;144;rub;158;1
29430;1574;621;236;rub;77;1
29430;1574;621;196;rub;295;1
29430;1574;622;161;rub;98;6
29430;1574;622;249;rub;100;4
29430;1574;555;174;rub;47;6
29430;1574;555;267;rub;200;4
29431;1575;619;149;rub;700;1
29432;1575;584;163;rub;155;6
29433;1575;517;273;rub;100;4
29434;1575;582;163;rub;155;6
29435;1575;619;146;rub;100;1
29435;1575;620;146;rub;100;1
29435;1575;621;146;rub;150;1
29435;1575;622;146;rub;200;1
29435;1575;188;163;rub;155;6
29435;1575;517;273;rub;100;4
29435;1575;555;267;rub;200;4
29436;1575;386;163;rub;155;6
29437;1575;619;146;rub;50;1
29437;1575;620;146;rub;50;1
29437;1575;621;146;rub;50;1
29437;1575;622;146;rub;50;1
29438;1575;619;146;rub;150;1
29438;1575;620;146;rub;130;1
29438;1575;622;146;rub;100;1
29438;1575;517;273;rub;130;4
29438;1575;555;267;rub;100;4
29440;1575;619;146;rub;100;1
29440;1575;569;174;rub;98;6
29440;1575;574;174;rub;47;6
29440;1575;603;174;rub;47;6
29440;1575;586;161;rub;88;6
29443;1575;619;146;rub;340;1
29443;1575;620;146;rub;170;1
29443;1575;621;146;rub;710;1
29443;1575;622;146;rub;610;1
29443;1575;188;163;rub;465;6
29444;1576;498;174;rub;47;6
29445;1576;573;175;rub;550;6
29446;1576;586;161;rub;88;6
29448;1576;555;175;rub;550;6
29448;1576;555;267;rub;1500;4
29449;1576;291;161;rub;98;6
29449;1576;620;214;rub;631;1
29449;1576;622;145;rub;480;1
29451;1576;557;163;rub;155;6
29452;1576;251;163;rub;155;6
29452;1576;506;11;rub;20;4
29452;1576;506;174;rub;47;6
29453;1576;534;163;rub;155;6
29454;1576;62;11;rub;100;4
29454;1576;62;161;rub;98;6
29454;1576;188;163;rub;155;6
29454;1576;555;174;rub;47;6
29454;1576;555;267;rub;500;4
29458;1576;587;161;rub;88;6
29459;1577;580;161;rub;98;6
29460;1577;528;161;rub;98;6
29460;1577;608;161;rub;98;6
29460;1577;569;174;rub;98;6
29460;1577;603;174;rub;47;6
29462;1577;599;163;rub;155;6
29463;1577;458;161;rub;98;6
29463;1577;324;174;rub;47;6
29464;1577;576;174;rub;47;6
29465;1577;442;108;rub;55;2
29467;1577;188;163;rub;155;6
29468;1577;291;161;rub;98;6
29469;1577;612;174;rub;85;6
29469;1577;612;11;rub;20;4
29471;1577;559;163;rub;155;6
29471;1577;583;148;rub;86;2
29471;1577;518;108;rub;55;2
29471;1577;607;161;rub;72;6
29472;1578;617;136;rub;34;2
29472;1578;617;11;rub;20;4
29473;1578;619;161;rub;98;6
29474;1578;619;161;rub;294;6
29476;1578;543;275;rub;4530;1
29476;1578;622;214;rub;841;1
29476;1578;324;191;rub;1815;6
29476;1578;555;267;rub;765;4
29477;1578;600;152;rub;39;2
29479;1578;506;174;rub;47;6
29480;1578;621;11;rub;20;4
29481;1578;547;152;rub;39;2
29481;1578;547;161;rub;98;6
29481;1578;547;11;rub;20;4
29481;1578;619;161;rub;98;6
29481;1578;530;136;rub;34;2
29481;1578;530;161;rub;88;6
29481;1578;530;11;rub;20;4
29481;1578;617;136;rub;34;2
29481;1578;617;161;rub;88;6
29481;1578;617;11;rub;20;4
29481;1578;618;11;rub;20;4
29483;1578;188;163;rub;155;6
29483;1578;268;174;rub;47;6
29483;1578;268;11;rub;20;4
29483;1578;268;156;rub;65;5
29483;1578;534;163;rub;155;6
29484;1578;537;175;rub;825;6
29484;1578;324;175;rub;550;6
29485;1579;587;161;rub;88;6
29486;1579;580;161;rub;98;6
29487;1579;607;161;rub;72;6
29488;1579;94;148;rub;86;2
29488;1579;585;148;rub;86;2
29489;1579;613;174;rub;170;6
29490;1579;619;161;rub;98;6
29490;1579;606;136;rub;39;2
29490;1579;606;174;rub;98;6
29490;1579;506;174;rub;47;6
29490;1579;517;174;rub;47;6
29490;1579;586;161;rub;88;6
29490;1579;613;174;rub;85;6
29492;1579;506;174;rub;47;6
29492;1579;599;163;rub;155;6
29492;1579;612;174;rub;85;6
29492;1579;613;174;rub;85;6
29494;1579;618;11;rub;20;4
29498;1579;618;11;rub;20;4
29499;1579;325;174;rub;66;6
29500;1580;325;174;rub;66;6
29501;1580;601;152;rub;39;2
29502;1580;619;156;rub;65;5
29503;1580;539;11;rub;20;4
29504;1580;597;174;rub;90;6
29505;1580;518;108;rub;110;2
29506;1580;431;240;rub;36;4
29507;1580;619;161;rub;196;6
29507;1580;619;11;rub;100;4
29507;1580;251;163;rub;155;6
29507;1580;576;174;rub;94;6
29507;1580;576;11;rub;100;4
29507;1580;557;163;rub;465;6
29507;1580;599;159;rub;265;5
29507;1580;599;163;rub;465;6
29508;1580;587;161;rub;88;6
29509;1580;580;161;rub;98;6
29510;1581;557;163;rub;155;6
29511;1581;573;174;rub;47;6
29512;1581;602;175;rub;550;6
29515;1581;325;11;rub;40;4
29516;1581;325;174;rub;66;6
29516;1581;518;108;rub;110;2
29516;1581;557;163;rub;155;6
29517;1581;325;174;rub;66;6
29518;1581;518;108;rub;55;2
29519;1581;591;136;rub;39;2
29520;1581;587;161;rub;88;6
29521;1581;580;161;rub;98;6
29522;1582;291;161;rub;98;6
29522;1582;291;158;rub;135;5
29522;1582;457;161;rub;98;6
29522;1582;457;158;rub;135;5
29522;1582;543;161;rub;98;6
29522;1582;543;158;rub;135;5
29522;1582;251;163;rub;155;6
29522;1582;251;158;rub;135;5
29522;1582;215;159;rub;200;5
29522;1582;215;174;rub;66;6
29522;1582;268;174;rub;47;6
29522;1582;268;158;rub;135;5
29522;1582;325;158;rub;135;5
29522;1582;325;174;rub;66;6
29522;1582;441;108;rub;55;2
29522;1582;441;158;rub;135;5
29522;1582;500;158;rub;135;5
29522;1582;500;161;rub;72;6
29524;1582;499;175;rub;550;6
29525;1582;457;161;rub;98;6
29525;1582;608;161;rub;98;6
29525;1582;619;161;rub;98;6
29525;1582;569;174;rub;98;6
29525;1582;591;174;rub;98;6
29525;1582;251;148;rub;86;2
29525;1582;377;163;rub;155;6
29525;1582;325;174;rub;66;6
29525;1582;506;174;rub;47;6
29525;1582;574;174;rub;47;6
29525;1582;576;174;rub;47;6
29525;1582;603;174;rub;47;6
29525;1582;586;161;rub;88;6
29525;1582;617;161;rub;88;6
29525;1582;518;108;rub;55;2
29525;1582;529;161;rub;72;6
29525;1582;557;163;rub;155;6
29525;1582;612;174;rub;85;6
29527;1582;208;161;rub;98;6
29528;1582;605;174;rub;98;6
29528;1582;501;108;rub;55;2
29528;1582;501;240;rub;36;4
29529;1582;138;161;rub;98;6
29529;1582;372;161;rub;98;6
29529;1582;619;161;rub;98;6
29529;1582;605;174;rub;98;6
29529;1582;251;163;rub;155;6
29529;1582;366;174;rub;47;6
29529;1582;574;174;rub;47;6
29529;1582;574;11;rub;20;4
29529;1582;500;161;rub;72;6
29529;1582;557;163;rub;155;6
29529;1582;612;174;rub;85;6
29530;1582;557;163;rub;465;6
29531;1582;619;152;rub;39;2
29531;1582;90;148;rub;86;2
29531;1582;93;148;rub;86;2
29531;1582;95;148;rub;86;2
29531;1582;251;148;rub;86;2
29531;1582;584;148;rub;86;2
29531;1582;585;148;rub;86;2
29531;1582;325;11;rub;20;4
29531;1582;325;174;rub;66;6
29531;1582;518;108;rub;55;2
29531;1582;529;161;rub;72;6
29533;1582;94;148;rub;86;2
29534;1582;214;155;rub;23;2
29535;1583;619;161;rub;490;6
29535;1583;377;172;rub;887;6
29535;1583;582;163;rub;310;6
29535;1583;325;174;rub;990;6
29535;1583;518;108;rub;825;2
29535;1583;529;175;rub;705;6
29535;1583;557;171;rub;800;6
29537;1583;325;174;rub;198;6
29538;1583;385;148;rub;86;2
29538;1583;607;161;rub;72;6
29539;1583;590;161;rub;98;6
29539;1583;619;161;rub;98;6
29539;1583;613;174;rub;85;6
29541;1583;518;108;rub;55;2
29544;1583;377;163;rub;155;6
29545;1583;529;170;rub;36;2
29546;1583;587;161;rub;88;6
29547;1583;580;161;rub;98;6
29550;1583;618;11;rub;20;4
29553;1584;533;174;rub;47;6
29555;1584;325;174;rub;66;6
29557;1584;377;163;rub;465;6
29557;1584;325;174;rub;198;6
29557;1584;518;108;rub;165;2
29557;1584;529;161;rub;216;6
29560;1584;377;163;rub;155;6
29560;1584;325;174;rub;66;6
29560;1584;618;11;rub;20;4
29561;1584;77;163;rub;155;6
29561;1584;90;163;rub;155;6
29561;1584;93;163;rub;155;6
29561;1584;94;163;rub;155;6
29561;1584;95;163;rub;155;6
29561;1584;188;163;rub;155;6
29561;1584;192;163;rub;155;6
29561;1584;193;163;rub;155;6
29561;1584;251;163;rub;155;6
29561;1584;385;163;rub;155;6
29561;1584;386;163;rub;155;6
29561;1584;389;163;rub;155;6
29561;1584;400;163;rub;155;6
29561;1584;559;163;rub;155;6
29561;1584;582;163;rub;155;6
29561;1584;583;163;rub;155;6
29561;1584;584;163;rub;155;6
29561;1584;585;163;rub;155;6
29561;1584;325;174;rub;66;6
29561;1584;618;159;rub;265;5
29561;1584;529;175;rub;705;6
29561;1584;534;163;rub;155;6
29561;1584;535;163;rub;155;6
29561;1584;556;163;rub;155;6
29562;1584;325;174;rub;660;6
29565;1584;517;174;rub;141;6
29566;1584;518;108;rub;55;2
29566;1584;529;161;rub;72;6
29567;1584;457;161;rub;98;6
29568;1584;325;174;rub;132;6
29569;1585;325;174;rub;66;6
29570;1585;529;161;rub;72;6
29571;1585;377;163;rub;155;6
29571;1585;518;108;rub;55;2
29572;1585;619;161;rub;98;6
29572;1585;569;174;rub;98;6
29572;1585;569;11;rub;20;4
29572;1585;591;174;rub;98;6
29572;1585;591;11;rub;20;4
29572;1585;582;163;rub;155;6
29572;1585;548;174;rub;90;6
29573;1585;259;174;rub;47;6
29573;1585;259;11;rub;20;4
29573;1585;513;174;rub;66;6
29573;1585;526;174;rub;47;6
29573;1585;526;11;rub;20;4
29573;1585;603;174;rub;47;6
29573;1585;603;11;rub;20;4
29575;1585;251;148;rub;258;2
29575;1585;389;148;rub;258;2
29575;1585;586;136;rub;102;2
29575;1585;518;108;rub;165;2
29576;1585;389;163;rub;155;6
29576;1585;518;108;rub;55;2
29582;1585;389;163;rub;155;6
29585;1585;389;163;rub;310;6
29586;1585;389;163;rub;1550;6
29587;1586;582;148;rub;86;2
29587;1586;554;174;rub;47;6
29587;1586;554;11;rub;20;4
29587;1586;518;108;rub;55;2
29588;1586;587;161;rub;88;6
29589;1586;580;161;rub;98;6
29590;1586;156;156;rub;50;5
29590;1586;428;156;rub;65;5
29591;1586;547;161;rub;98;6
29592;1586;579;161;rub;98;6
29592;1586;619;161;rub;98;6
29592;1586;569;174;rub;98;6
29592;1586;591;174;rub;98;6
29592;1586;595;174;rub;98;6
29592;1586;251;163;rub;155;6
29592;1586;506;174;rub;47;6
29592;1586;576;174;rub;47;6
29592;1586;603;174;rub;47;6
29592;1586;586;161;rub;88;6
29592;1586;617;161;rub;88;6
29592;1586;612;174;rub;85;6
29593;1586;619;152;rub;39;2
29593;1586;619;11;rub;20;4
29594;1586;94;163;rub;155;6
29595;1586;619;11;rub;20;4
29596;1586;586;11;rub;20;4
29597;1587;603;11;rub;20;4
29597;1587;612;11;rub;20;4
29598;1587;553;174;rub;47;6
29598;1587;554;174;rub;47;6
29598;1587;578;161;rub;104;6
29598;1587;518;108;rub;55;2
29599;1587;531;174;rub;47;6
29600;1587;77;163;rub;155;6
29600;1587;93;163;rub;155;6
29600;1587;251;163;rub;155;6
29600;1587;582;163;rub;155;6
29600;1587;584;163;rub;155;6
29600;1587;585;163;rub;155;6
29600;1587;607;170;rub;36;2
29601;1587;577;161;rub;88;6
29601;1587;607;161;rub;72;6
29602;1587;582;163;rub;155;6
29603;1587;372;161;rub;98;6
29603;1587;372;11;rub;20;4
29603;1587;251;163;rub;155;6
29604;1587;608;161;rub;98;6
29604;1587;569;174;rub;98;6
29604;1587;506;174;rub;47;6
29604;1587;617;161;rub;88;6
29605;1587;546;161;rub;98;6
29605;1587;428;161;rub;72;6
29606;1587;612;174;rub;85;6
29614;1588;587;161;rub;88;6
29615;1588;580;161;rub;98;6
29616;1588;590;11;rub;20;4
29617;1588;554;174;rub;47;6
29618;1588;156;174;rub;66;6
29618;1588;164;174;rub;66;6
29618;1588;166;174;rub;66;6
29618;1588;214;174;rub;66;6
29618;1588;215;174;rub;66;6
29618;1588;218;174;rub;66;6
29619;1588;600;152;rub;78;2
29619;1588;609;152;rub;78;2
29619;1588;609;11;rub;40;4
29619;1588;537;136;rub;78;2
29619;1588;551;174;rub;94;6
29619;1588;553;174;rub;94;6
29619;1588;578;161;rub;104;6
29619;1588;616;174;rub;85;6
29620;1588;615;152;rub;234;2
29620;1588;619;152;rub;234;2
29620;1588;324;174;rub;94;6
29620;1588;554;174;rub;47;6
29620;1588;578;161;rub;104;6
29620;1588;617;136;rub;204;2
29622;1588;582;148;rub;86;2
29622;1588;261;175;rub;550;6
29622;1588;553;174;rub;47;6
29622;1588;553;11;rub;20;4
29622;1588;554;174;rub;47;6
29622;1588;578;164;rub;855;6
29624;1588;582;163;rub;155;6
29624;1588;553;174;rub;376;6
29624;1588;554;174;rub;376;6
29624;1588;578;161;rub;104;6
29626;1588;605;174;rub;98;6
29628;1589;553;174;rub;141;6
29628;1589;554;174;rub;141;6
29628;1589;578;161;rub;312;6
29629;1589;580;161;rub;98;6
29629;1589;587;161;rub;88;6
29631;1589;291;161;rub;98;6
29632;1589;582;163;rub;155;6
29635;1589;259;174;rub;47;6
29635;1589;506;174;rub;47;6
29635;1589;552;174;rub;47;6
29635;1589;553;174;rub;47;6
29635;1589;554;174;rub;47;6
29635;1589;565;174;rub;47;6
29635;1589;603;174;rub;47;6
29635;1589;586;136;rub;34;2
29635;1589;604;136;rub;35;2
29637;1589;556;163;rub;155;6
29638;1589;582;163;rub;155;6
29639;1589;583;163;rub;155;6
29640;1589;553;174;rub;47;6
29640;1589;554;174;rub;47;6
29640;1589;578;161;rub;104;6
29641;1589;619;152;rub;39;2
29641;1589;502;174;rub;98;6
29641;1589;597;174;rub;90;6
29642;1590;535;163;rub;155;6
29643;1590;553;174;rub;47;6
29644;1590;582;163;rub;155;6
29646;1590;578;161;rub;104;6
29649;1590;580;161;rub;98;6
29649;1590;587;161;rub;88;6
29650;1590;537;174;rub;294;6
29650;1590;603;174;rub;141;6
29651;1590;553;174;rub;47;6
29651;1590;554;174;rub;47;6
29651;1590;578;161;rub;104;6
29651;1590;603;174;rub;47;6
29651;1590;612;174;rub;85;6
29653;1590;625;163;rub;155;6
29655;1590;554;174;rub;47;6
29656;1590;553;174;rub;47;6
29657;1591;625;163;rub;155;6
29659;1591;282;152;rub;39;2
29659;1591;539;136;rub;39;2
29659;1591;573;11;rub;20;4
29660;1591;582;163;rub;155;6
29660;1591;578;161;rub;104;6
29661;1591;553;174;rub;94;6
29661;1591;554;174;rub;94;6
29661;1591;578;161;rub;208;6
29662;1591;580;161;rub;98;6
29662;1591;587;161;rub;88;6
29665;1591;372;11;rub;20;4
29665;1591;458;11;rub;20;4
29665;1591;468;161;rub;98;6
29665;1591;546;152;rub;39;2
29665;1591;558;11;rub;20;4
29665;1591;579;152;rub;39;2
29665;1591;600;152;rub;39;2
29665;1591;601;152;rub;39;2
29665;1591;615;152;rub;39;2
29665;1591;620;152;rub;39;2
29665;1591;621;152;rub;39;2
29665;1591;622;152;rub;39;2
29665;1591;502;11;rub;20;4
29665;1591;538;136;rub;39;2
29665;1591;539;136;rub;39;2
29665;1591;598;136;rub;39;2
29665;1591;605;136;rub;39;2
29665;1591;261;11;rub;20;4
29665;1591;499;174;rub;47;6
29665;1591;499;11;rub;20;4
29665;1591;506;174;rub;47;6
29665;1591;526;174;rub;47;6
29665;1591;532;174;rub;47;6
29665;1591;542;174;rub;47;6
29665;1591;554;174;rub;47;6
29665;1591;602;11;rub;20;4
29665;1591;603;174;rub;47;6
29665;1591;614;11;rub;20;4
29665;1591;548;136;rub;35;2
29665;1591;597;136;rub;35;2
29665;1591;604;136;rub;35;2
29665;1591;501;108;rub;55;2
29665;1591;550;108;rub;55;2
29665;1591;613;174;rub;85;6
29665;1591;616;11;rub;20;4
29666;1591;543;11;rub;20;4
29666;1591;590;152;rub;39;2
29666;1591;610;11;rub;20;4
29666;1591;156;11;rub;20;4
29667;1591;23;161;rub;98;6
29667;1591;62;161;rub;98;6
29667;1591;138;161;rub;98;6
29667;1591;275;161;rub;98;6
29667;1591;291;161;rub;98;6
29667;1591;344;164;rub;870;6
29667;1591;457;161;rub;98;6
29667;1591;458;161;rub;98;6
29667;1591;468;161;rub;98;6
29667;1591;477;161;rub;98;6
29667;1591;590;161;rub;98;6
29667;1591;582;163;rub;155;6
29667;1591;156;174;rub;66;6
29667;1591;214;174;rub;66;6
29667;1591;215;174;rub;66;6
29667;1591;366;174;rub;47;6
29667;1591;499;174;rub;47;6
29667;1591;506;174;rub;47;6
29667;1591;513;174;rub;66;6
29667;1591;517;174;rub;47;6
29667;1591;553;174;rub;47;6
29667;1591;554;174;rub;47;6
29667;1591;576;174;rub;47;6
29667;1591;578;161;rub;104;6
29667;1591;586;161;rub;88;6
29667;1591;428;161;rub;72;6
29667;1591;431;161;rub;72;6
29667;1591;441;108;rub;55;2
29667;1591;464;161;rub;72;6
29667;1591;500;161;rub;72;6
29668;1591;578;161;rub;104;6
29668;1591;607;161;rub;72;6
29674;1591;582;163;rub;155;6
29674;1591;553;174;rub;47;6
29674;1591;554;174;rub;47;6
29674;1591;578;161;rub;104;6
29675;1592;527;174;rub;47;6
29675;1592;527;11;rub;20;4
29676;1592;591;175;rub;825;6
29676;1592;268;175;rub;550;6
29676;1592;531;175;rub;550;6
29676;1592;550;175;rub;585;6
29677;1592;582;163;rub;775;6
29678;1592;225;161;rub;98;6
29678;1592;378;161;rub;98;6
29678;1592;509;161;rub;98;6
29678;1592;522;161;rub;98;6
29678;1592;547;161;rub;98;6
29678;1592;589;161;rub;98;6
29678;1592;594;174;rub;98;6
29678;1592;498;174;rub;47;6
29678;1592;545;174;rub;47;6
29678;1592;555;174;rub;47;6
29678;1592;578;161;rub;104;6
29678;1592;530;161;rub;88;6
29678;1592;617;161;rub;88;6
29678;1592;596;174;rub;90;6
29678;1592;442;108;rub;55;2
29678;1592;529;161;rub;72;6
29678;1592;607;156;rub;65;5
29678;1592;611;108;rub;55;2
29678;1592;611;240;rub;36;4
29678;1592;623;174;rub;85;6
29678;1592;624;174;rub;85;6
29679;1592;580;161;rub;98;6
29679;1592;587;161;rub;88;6
29682;1592;578;161;rub;104;6
29682;1592;617;161;rub;88;6
29682;1592;442;108;rub;165;2
29687;1592;573;174;rub;47;6
29688;1592;251;148;rub;86;2
29692;1592;156;175;rub;562;6
29692;1592;573;175;rub;550;6
29692;1592;535;163;rub;155;6
29693;1592;502;174;rub;98;6
29693;1592;385;148;rub;86;2
29693;1592;557;163;rub;155;6
29693;1592;599;163;rub;155;6
29695;1593;619;152;rub;39;2
29696;1593;385;163;rub;155;6
29699;1593;576;174;rub;47;6
29699;1593;603;174;rub;47;6
29699;1593;586;161;rub;88;6
29699;1593;612;174;rub;85;6
29700;1593;585;163;rub;155;6
29700;1593;578;161;rub;104;6
29700;1593;617;161;rub;88;6
29700;1593;442;108;rub;55;2
29701;1593;585;163;rub;155;6
29701;1593;442;108;rub;55;2
29702;1593;573;174;rub;141;6
29702;1593;573;11;rub;20;4
29703;1593;93;148;rub;172;2
29703;1593;251;148;rub;172;2
29703;1593;574;174;rub;94;6
29703;1593;574;11;rub;20;4
29703;1593;597;136;rub;70;2
29703;1593;597;174;rub;90;6
29703;1593;597;11;rub;20;4
29703;1593;599;163;rub;155;6
29704;1593;585;163;rub;155;6
29704;1593;599;163;rub;155;6
29707;1593;585;148;rub;86;2
29707;1593;599;163;rub;155;6
29708;1593;617;161;rub;88;6
29709;1594;156;155;rub;23;2
29710;1594;585;163;rub;155;6
29710;1594;578;161;rub;104;6
29710;1594;442;108;rub;55;2
29710;1594;599;163;rub;155;6
29711;1594;580;161;rub;98;6
29711;1594;587;161;rub;88;6
29712;1594;573;174;rub;47;6
29713;1594;618;11;rub;20;4
29714;1594;617;161;rub;176;6
29714;1594;442;108;rub;55;2
29715;1594;590;11;rub;20;4
29715;1594;517;174;rub;47;6
29715;1594;614;174;rub;47;6
29718;1594;573;174;rub;47;6
29722;1594;428;170;rub;36;2
29725;1594;619;161;rub;98;6
29725;1594;557;163;rub;155;6
29725;1594;623;174;rub;85;6
29725;1594;623;156;rub;65;5
29726;1595;619;152;rub;39;2
29727;1595;585;148;rub;86;2
29727;1595;578;161;rub;104;6
29728;1595;617;161;rub;88;6
29729;1595;590;161;rub;98;6
29730;1595;578;161;rub;104;6
29730;1595;613;174;rub;85;6
29731;1595;585;163;rub;310;6
29731;1595;578;161;rub;208;6
29731;1595;617;161;rub;176;6
29731;1595;442;108;rub;110;2
29731;1595;599;163;rub;310;6
29732;1595;599;163;rub;155;6
29734;1595;623;174;rub;85;6
29735;1595;585;163;rub;155;6
29737;1595;619;161;rub;98;6
29738;1596;620;164;rub;870;6
29738;1596;578;164;rub;855;6
29739;1596;617;161;rub;88;6
29740;1596;291;161;rub;98;6
29741;1596;605;174;rub;98;6
29742;1596;600;11;rub;20;4
29743;1596;442;108;rub;55;2
29744;1596;578;161;rub;104;6
29746;1596;580;161;rub;98;6
29746;1596;587;161;rub;88;6
29749;1596;597;174;rub;90;6
29751;1596;583;163;rub;155;6
29753;1597;626;175;rub;825;6
29753;1597;626;146;rub;690;1
29753;1597;626;166;rub;276;1
29753;1597;585;172;rub;887;6
29753;1597;617;161;rub;440;6
29753;1597;442;175;rub;585;6
29753;1597;599;163;rub;775;6
29754;1597;626;5;rub;373;1
29754;1597;585;163;rub;155;6
29754;1597;578;161;rub;104;6
29754;1597;617;161;rub;88;6
29754;1597;442;108;rub;55;2
29754;1597;599;163;rub;155;6
29756;1597;626;5;rub;100;1
29756;1597;627;174;rub;98;6
29756;1597;614;174;rub;47;6
29757;1597;628;152;rub;39;2
29757;1597;628;144;rub;100;1
29758;1597;628;161;rub;98;6
29758;1597;628;249;rub;100;4
29758;1597;629;161;rub;98;6
29758;1597;629;249;rub;100;4
29758;1597;630;161;rub;98;6
29758;1597;630;249;rub;100;4
29758;1597;626;174;rub;98;6
29758;1597;626;5;rub;100;1
29758;1597;627;174;rub;98;6
29758;1597;627;5;rub;100;1
29758;1597;627;146;rub;100;1
29758;1597;627;166;rub;50;1
29758;1597;631;174;rub;98;6
29758;1597;631;146;rub;100;1
29758;1597;631;166;rub;50;1
29758;1597;631;5;rub;100;1
29758;1597;585;163;rub;155;6
29758;1597;578;161;rub;104;6
29758;1597;442;108;rub;55;2
29758;1597;599;163;rub;155;6
29761;1597;629;181;rub;30;1
29765;1597;533;11;rub;20;4
29766;1597;626;136;rub;39;2
29767;1597;580;161;rub;98;6
29767;1597;587;161;rub;88;6
29768;1597;385;172;rub;887;6
29768;1597;607;175;rub;705;6
29769;1598;156;158;rub;100;5
29769;1598;556;163;rub;155;6
29769;1598;556;158;rub;135;5
29769;1598;625;163;rub;155;6
29770;1598;192;148;rub;86;2
29771;1598;618;11;rub;20;4
29772;1598;619;152;rub;39;2
29772;1598;573;174;rub;47;6
29773;1598;527;174;rub;47;6
29773;1598;428;161;rub;72;6
29774;1598;613;174;rub;85;6
29775;1598;138;152;rub;39;2
29775;1598;502;136;rub;39;2
29775;1598;533;11;rub;20;4
29775;1598;548;136;rub;35;2
29776;1598;628;236;rub;127;1
29776;1598;629;152;rub;78;2
29776;1598;630;144;rub;100;1
29776;1598;626;5;rub;100;1
29776;1598;573;174;rub;94;6
29776;1598;578;161;rub;104;6
29776;1598;442;108;rub;55;2
29777;1598;573;174;rub;47;6
29779;1598;573;174;rub;47;6
29780;1599;506;174;rub;47;6
29781;1599;626;5;rub;100;1
29782;1599;556;163;rub;155;6
29783;1599;591;174;rub;98;6
29786;1599;626;174;rub;98;6
29787;1599;547;156;rub;65;5
29788;1599;442;108;rub;55;2
29790;1599;251;163;rub;155;6
29790;1599;599;163;rub;155;6
29791;1599;628;152;rub;39;2
29791;1599;630;236;rub;127;1
29792;1599;215;11;rub;20;4
29793;1600;628;144;rub;450;1
29793;1600;630;145;rub;480;1
29793;1600;631;166;rub;226;1
29793;1600;585;163;rub;155;6
29793;1600;578;161;rub;208;6
29795;1600;615;152;rub;39;2
29796;1600;513;174;rub;66;6
29797;1600;627;5;rub;100;1
29798;1600;442;108;rub;110;2
29800;1600;442;108;rub;55;2
29800;1600;599;163;rub;155;6
29803;1600;580;161;rub;98;6
29803;1600;587;161;rub;88;6
29807;1600;603;174;rub;47;6
29808;1600;576;174;rub;47;6
29809;1600;400;163;rub;155;6
29811;1601;596;174;rub;90;6
29813;1601;138;161;rub;98;6
29814;1601;626;5;rub;100;1
29815;1601;527;174;rub;47;6
29816;1601;628;152;rub;39;2
29816;1601;630;152;rub;39;2
29816;1601;632;249;rub;100;4
29819;1601;573;174;rub;141;6
29819;1601;573;11;rub;60;4
29820;1601;573;156;rub;130;5
29821;1601;626;5;rub;500;1
29822;1601;517;175;rub;550;6
29823;1601;585;163;rub;155;6
29826;1602;578;161;rub;104;6
29828;1602;628;181;rub;100;1
29828;1602;629;181;rub;100;1
29828;1602;630;144;rub;100;1
29828;1602;627;5;rub;100;1
29828;1602;631;146;rub;100;1
29828;1602;578;161;rub;104;6
29829;1602;607;161;rub;72;6
29830;1602;627;166;rub;226;1
29831;1602;630;144;rub;350;1
29833;1602;628;145;rub;100;1
29834;1602;580;161;rub;98;6
29834;1602;587;161;rub;88;6
29835;1602;628;161;rub;98;6
29835;1602;628;181;rub;1093;1
29835;1602;629;161;rub;98;6
29835;1602;629;181;rub;1063;1
29835;1602;630;161;rub;98;6
29835;1602;630;181;rub;1193;1
29835;1602;627;174;rub;98;6
29835;1602;627;146;rub;590;1
29835;1602;631;174;rub;98;6
